x,y,cluster
37.67085143955213,-0.7321269565574101,4
37.67983459239333,-0.7321269565574101,4
37.68881774523452,-0.7321269565574101,4
37.69780089807572,-0.7321269565574101,4
37.71576720375811,-0.7321269565574101,5
37.7247503565993,-0.7321269565574101,5
37.7337335094405,-0.7321269565574101,5
37.742716662281694,-0.7321269565574101,5
37.75169981512289,-0.7321269565574101,4
37.76068296796409,-0.7321269565574101,4
37.76966612080528,-0.7321269565574101,4
37.77864927364648,-0.7321269565574101,4
37.428306312839865,-0.7411101093986053,4
37.44627261852225,-0.7411101093986053,5
37.45525577136345,-0.7411101093986053,5
37.46423892420464,-0.7411101093986053,5
37.47322207704584,-0.7411101093986053,5
37.482205229887036,-0.7411101093986053,5
37.49118838272823,-0.7411101093986053,5
37.50017153556942,-0.7411101093986053,5
37.50915468841062,-0.7411101093986053,5
37.518137841251814,-0.7411101093986053,5
37.52712099409301,-0.7411101093986053,5
37.53610414693421,-0.7411101093986053,5
37.5450872997754,-0.7411101093986053,5
37.55407045261659,-0.7411101093986053,5
37.56305360545779,-0.7411101093986053,5
37.572036758298985,-0.7411101093986053,5
37.58101991114018,-0.7411101093986053,5
37.59000306398138,-0.7411101093986053,5
37.598986216822574,-0.7411101093986053,5
37.60796936966377,-0.7411101093986053,5
37.61695252250496,-0.7411101093986053,5
37.625935675346156,-0.7411101093986053,5
37.63491882818735,-0.7411101093986053,5
37.64390198102855,-0.7411101093986053,5
37.66186828671094,-0.7411101093986053,4
37.67085143955213,-0.7411101093986053,4
